Folder name,Clip Name,DateTime,Temperature,Humidity,Precipitation latest 10 min,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min
20200518,clip_3_0124,18/05/2020 01:24,5.4,88,0,3.5,286,2.8,0,0
20200518,clip_4_0152,18/05/2020 01:52,5,87,0,3,291,2.1,0,0
20200518,clip_5_0219,18/05/2020 02:19,4.5,87,0,2.6,274,1.4,0,0
20200518,clip_6_0247,18/05/2020 02:47,3.5,90,0,2,260,1.2,2,0
20200518,clip_7_0315,18/05/2020 03:15,2.5,91,0,1.2,0,0,12,0
20200518,clip_8_0343,18/05/2020 03:43,2.7,93,0,1.6,240,1.3,21,0
20200518,clip_9_0411,18/05/2020 04:11,3.6,92,0,2.5,255,1.3,38,0
20200518,clip_10_0439,18/05/2020 04:39,4.5,89,0,2.8,263,0.9,54,0
20200518,clip_11_0507,18/05/2020 05:07,6.6,83,0,3.9,236,0.5,242,10
20200518,clip_12_0535,18/05/2020 05:35,8.2,73,0,3.6,294,1.5,319,10
20200518,clip_13_0603,18/05/2020 06:03,8.4,69,0,3,297,2.9,337,10
20200518,clip_14_0631,18/05/2020 06:31,8.3,71,0,3.3,281,2.1,250,1.5
20200518,clip_15_0659,18/05/2020 06:59,9.4,67,0,3.6,261,2.8,524,10
20200518,clip_16_0727,18/05/2020 07:27,9.3,68,0,3.7,289,3.8,591,10
20200518,clip_17_0739,18/05/2020 07:39,9.8,67,0,4,267,2.7,509,10
20200518,clip_18_0807,18/05/2020 08:07,9.8,66,0,3.8,262,3.1,486,7.5
20200518,clip_19_0835,18/05/2020 08:35,9.9,66,0,3.8,261,3.6,491,6
20200518,clip_20_0903,18/05/2020 09:03,9.6,63,0,3,248,3.9,419,0
20200518,clip_21_0931,18/05/2020 09:31,10,66,0,3.9,251,2.7,369,0
20200518,clip_22_0959,18/05/2020 09:59,9.7,67,0,3.9,249,3.5,312,0
20200518,clip_23_1027,18/05/2020 10:27,9.7,66,0,3.7,242,2.7,260,0
20200518,clip_24_1055,18/05/2020 10:55,9.9,67,0,3.9,251,2.3,279,0
20200518,clip_25_1123,18/05/2020 11:23,10.1,63,0,3.3,254,2.5,325,0
20200518,clip_26_1151,18/05/2020 11:51,10.2,60,0,2.7,262,2.6,299,0
20200518,clip_27_1219,18/05/2020 12:19,10.7,66,0,4.7,255,1.9,382,0
20200518,clip_28_1247,18/05/2020 12:47,10.2,68,0,4.5,220,2.8,420,0
20200518,clip_29_1315,18/05/2020 13:15,10.9,68,0,5.3,221,2.6,383,0
20200518,clip_30_1343,18/05/2020 13:43,10.7,67,0,4.8,227,2.3,371,0
20200518,clip_31_1411,18/05/2020 14:11,10.6,66,0,4.6,237,2.3,310,0
20200518,clip_32_1439,18/05/2020 14:39,11.1,66,0,5.1,245,2.2,320,0
20200518,clip_33_1507,18/05/2020 15:07,11.1,66,0,5,221,2.1,334,0.5
20200518,clip_34_1535,18/05/2020 15:35,11.5,67,0,5.6,261,1.5,241,0
20200518,clip_35_1538,18/05/2020 15:38,11.5,67,0,5.6,261,1.5,241,0
20200518,clip_36_1606,18/05/2020 16:06,11,65,0,4.8,294,1.8,156,0
20200518,clip_37_1634,18/05/2020 16:34,10.8,64,0,4.3,283,2,107,0
20200518,clip_38_1702,18/05/2020 17:02,10.4,63,0,3.7,289,1.5,81,0
20200518,clip_39_1730,18/05/2020 17:30,10.1,65,0,3.9,289,1.6,68,0
20200518,clip_40_1758,18/05/2020 17:58,9.6,68,0,3.9,300,1.3,45,0
20200518,clip_41_1826,18/05/2020 18:26,8.4,76,0,4.4,289,1.9,18,0
20200518,clip_42_1854,18/05/2020 18:54,7.9,83,0,5.2,277,0.7,13,0
20200518,clip_43_1922,18/05/2020 19:22,7.5,89,0,5.9,0,0,7,0
20200518,clip_44_1950,18/05/2020 19:50,7.5,92,0,6.3,0,0,0,0
20200518,clip_45_2018,18/05/2020 20:18,7.7,93,0,6.7,0,0,0,0
20200518,clip_46_2046,18/05/2020 20:46,7.6,95,0,6.8,204,0.5,0,0
20200518,clip_47_2114,18/05/2020 21:14,7.4,96,0,6.8,0,0,0,0
20200518,clip_48_2142,18/05/2020 21:42,7.7,97,0.1,7.2,200,0.8,0,0
20200518,clip_49_2210,18/05/2020 22:10,7.6,98,0,7.3,201,1.3,0,0
20200518,clip_50_2238,18/05/2020 22:38,7.8,98,0,7.5,209,1,0,0
20200518,clip_51_2306,18/05/2020 23:06,8.9,99,0,8.7,265,2.6,0,0
20200518,clip_52_2334,18/05/2020 23:34,8.7,98,0,8.4,281,3.8,0,0
20200518,clip_53_2338,18/05/2020 23:38,8.7,98,0,8.4,281,3.8,0,0
20200519,clip_0_0000,19/05/2020 00:00,8.5,98,0,8.2,278,2.7,0,0
20200519,clip_1_0010,19/05/2020 00:10,8.4,98,0,8.1,282,3.1,0,0
20200519,clip_2_0038,19/05/2020 00:38,8.1,98,0,7.8,274,2.6,0,0
20200519,clip_3_0106,19/05/2020 01:06,7.8,98,0,7.5,276,2.3,0,0
20200519,clip_4_0134,19/05/2020 01:34,7.6,97,0,7.1,286,4,0,0
20200519,clip_5_0202,19/05/2020 02:02,7.4,96,0,6.8,298,3.2,0,0
20200519,clip_6_0230,19/05/2020 02:30,7.3,96,0,6.7,289,3.4,0,0
20200519,clip_7_0258,19/05/2020 02:58,7,96,0,6.4,291,4,1,0
20200519,clip_8_0326,19/05/2020 03:26,6.8,95,0,6.1,283,3.6,9,0
20200519,clip_9_0354,19/05/2020 03:54,7,95,0,6.3,289,3.1,16,0
20200519,clip_10_0422,19/05/2020 04:22,6.9,95,0,6.1,283,3.2,33,0
20200519,clip_11_0450,19/05/2020 04:50,7,94,0,6,278,3.4,78,0
20200519,clip_12_0518,19/05/2020 05:18,7.1,94,0,6.2,275,3.8,110,0
20200519,clip_13_0546,19/05/2020 05:46,7.3,90,0,5.8,275,4.3,125,0
20200519,clip_14_0614,19/05/2020 06:14,7.7,89,0,5.9,276,4.2,244,6
20200519,clip_15_0642,19/05/2020 06:42,8.2,85,0,5.8,288,5,212,0
20200519,clip_16_0710,19/05/2020 07:10,9.1,75,0,4.9,300,6.2,546,10
20200519,clip_17_0738,19/05/2020 07:38,9.5,74,0,5.2,300,5.5,578,8
20200519,clip_18_0806,19/05/2020 08:06,9.9,72,0,5.2,301,4.8,621,9
20200519,clip_19_0834,19/05/2020 08:34,10.1,71,0,5.2,305,5.7,661,8.5
20200519,clip_20_0902,19/05/2020 09:02,10.1,67,0,4.2,303,5.8,710,8
20200519,clip_21_0930,19/05/2020 09:30,10.5,65,0,4.1,311,5.6,828,9.5
20200519,clip_22_0958,19/05/2020 09:58,11.3,61,0,4,318,4.7,826,10
20200519,clip_23_1015,19/05/2020 10:15,11.6,56,0,3.2,312,5,844,10
20200519,clip_24_1043,19/05/2020 10:43,12.2,53,0,2.8,302,4,856,10
20200519,clip_25_1111,19/05/2020 11:11,11.9,51,0,2,314,5.2,871,10
20200519,clip_26_1139,19/05/2020 11:39,12.1,50,0,1.9,308,4.9,871,10
20200519,clip_27_1207,19/05/2020 12:07,12.5,50,0,2.2,316,4.3,860,10
20200519,clip_28_1235,19/05/2020 12:35,12.8,50,0,2.8,305,4,843,10
20200519,clip_29_1303,19/05/2020 13:03,12.7,52,0,3.2,302,4.4,823,10
20200519,clip_30_1331,19/05/2020 13:31,12.6,55,0,3.9,306,4.5,784,10
20200519,clip_31_1359,19/05/2020 13:59,12.5,53,0,3.3,285,4.3,744,10
20200519,clip_32_1422,19/05/2020 14:22,12,56,0,3.5,283,4.8,706,10
20200519,clip_33_1450,19/05/2020 14:50,12,61,0,4.6,288,4.8,648,10
20200519,clip_34_1518,19/05/2020 15:18,11.7,64,0,5.2,298,4.4,582,10
20200519,clip_35_1546,19/05/2020 15:46,11.8,64,0,5.1,291,3.6,516,10
20200519,clip_36_1614,19/05/2020 16:14,11.5,64,0,5,303,3.6,466,10
20200519,clip_37_1642,19/05/2020 16:42,11.4,64,0,4.8,298,3.1,393,10
20200519,clip_38_1710,19/05/2020 17:10,11,69,0,5.6,275,3.2,318,10
20200519,clip_39_1738,19/05/2020 17:38,10.3,70,0,5,286,3.9,243,10
20200519,clip_40_1739,19/05/2020 17:39,10.3,70,0,5,286,3.9,243,10
20200519,clip_41_1807,19/05/2020 18:07,9.8,73,0,5.3,282,4,167,10
20200519,clip_42_1835,19/05/2020 18:35,9.3,76,0,5.2,282,3.5,101,10
20200519,clip_43_1903,19/05/2020 19:03,8.7,80,0,5.5,279,3,48,5.5
20200519,clip_44_1931,19/05/2020 19:31,8,86,0,5.8,277,2.3,10,0
20200519,clip_45_1959,19/05/2020 19:59,7.6,90,0,6,272,1.8,2,0
20200519,clip_46_2027,19/05/2020 20:27,7.3,92,0,6.1,272,1.9,0,0
20200519,clip_47_2055,19/05/2020 20:55,6.7,93,0,5.6,255,1.6,0,0
20200519,clip_48_2123,19/05/2020 21:23,6.6,94,0,5.6,254,1.7,0,0
20200519,clip_49_2128,19/05/2020 21:28,6.6,94,0,5.7,253,2,0,0
20200519,clip_50_2156,19/05/2020 21:56,6.2,95,0,5.4,247,1.6,0,0
20200519,clip_51_2224,19/05/2020 22:24,5.9,95,0,5.2,247,1.6,0,0
20200519,clip_52_2252,19/05/2020 22:52,5.8,96,0,5.2,239,1.4,0,0
20200519,clip_53_2320,19/05/2020 23:20,5.3,96,0,4.7,234,1.4,0,0
20200519,clip_54_2348,19/05/2020 23:48,5.1,97,0,4.7,231,1.5,0,0
20200520,clip_0_0000,20/05/2020 00:00,5.3,97,0,4.9,233,1.4,0,0
20200520,clip_1_0028,20/05/2020 00:28,5,98,0,4.7,234,1.4,0,0
20200520,clip_2_0056,20/05/2020 00:56,4.5,98,0,4.1,233,1.4,0,0
20200520,clip_3_0124,20/05/2020 01:24,4.5,98,0,4.1,231,1.5,0,0
20200520,clip_4_0152,20/05/2020 01:52,4.3,98,0,4,228,1.4,0,0
20200520,clip_5_0220,20/05/2020 02:20,3.8,98,0,3.6,235,0.9,0,0
20200520,clip_6_0248,20/05/2020 02:48,3.7,98,0,3.5,213,1,4,0
20200520,clip_7_0254,20/05/2020 02:54,3.7,98,0,3.5,213,1,4,0
20200520,clip_8_0322,20/05/2020 03:22,3.9,99,0,3.7,207,0.8,13,0
20200520,clip_9_0350,20/05/2020 03:50,4.6,99,0,4.4,0,0,27,0
20200520,clip_10_0418,20/05/2020 04:18,4.3,99,0,4.1,187,0.7,35,0
20200520,clip_11_0446,20/05/2020 04:46,5,99,0,4.9,209,0.9,117,5.5
20200520,clip_12_0514,20/05/2020 05:14,6.1,99,0,5.8,165,1.2,108,0
20200520,clip_13_0542,20/05/2020 05:42,7,98,0,6.7,184,1.2,167,0.5
20200520,clip_14_0610,20/05/2020 06:10,8,96,0,7.4,214,1.3,247,7
20200520,clip_15_0638,20/05/2020 06:38,9.3,89,0,7.5,227,1.5,426,10
20200520,clip_16_0706,20/05/2020 07:06,10.6,81,0,7.5,243,1.2,495,10
20200520,clip_17_0734,20/05/2020 07:34,11.2,77,0,7.4,246,1.7,569,10
20200520,clip_18_0802,20/05/2020 08:02,12.1,66,0,5.9,247,1.2,636,10
20200520,clip_19_0830,20/05/2020 08:30,12.7,60,0,5.2,287,1.4,694,10
20200520,clip_20_0858,20/05/2020 08:58,14.1,53,0,4.7,307,1.1,747,10
20200520,clip_21_0926,20/05/2020 09:26,14.4,44,0,2.2,231,1.3,740,10
20200520,clip_22_0954,20/05/2020 09:54,14.7,45,0,2.9,259,1.3,807,10
20200520,clip_23_1022,20/05/2020 10:22,14.8,40,0,1.4,278,1.6,844,10
20200520,clip_24_1050,20/05/2020 10:50,15.5,44,0,3.3,202,1.4,856,10
20200520,clip_25_1053,20/05/2020 10:53,15.5,44,0,3.3,202,1.4,856,10
20200520,clip_26_1121,20/05/2020 11:21,15.7,42,0,2.7,242,1.8,773,10
20200520,clip_27_1149,20/05/2020 11:49,16.7,40,0,2.9,249,2.2,928,10
20200520,clip_28_1217,20/05/2020 12:17,16.2,38,0,1.9,214,2.9,853,10
20200520,clip_29_1245,20/05/2020 12:45,16.3,37,0,1.7,177,0.8,832,10
20200520,clip_30_1313,20/05/2020 13:13,15.8,37,0,1.2,277,1.8,805,10
